Date,Open,High,Low,Close,Volume
27-Apr-20,1832.3,1875,1825,1836.6,3374747
28-Apr-20,1865,1868,1832.6,1859.05,2678512
29-Apr-20,1874,1912.55,1850.05,1905.65,4241579
30-Apr-20,1980,2032,1942.2,2014.45,5915950
4-May-20,1966,1966,1913.65,1930.45,3729409
5-May-20,1955.1,1977,1927,1932.75,2905541
6-May-20,1939.8,1953.7,1893.6,1903.6,3517432
7-May-20,1910,1934.45,1883.35,1891.65,3166784
8-May-20,1939.1,1939.5,1886.25,1893.4,2686536
11-May-20,1909,1951.4,1909,1935.3,2449846
12-May-20,1933.4,1956.5,1910.25,1949.5,3256630
13-May-20,1994,1994,1925.65,1949.65,2656665
14-May-20,1910,1923.1,1891.1,1902.35,2263204
15-May-20,1916,1917.4,1865.2,1892.9,3173682
18-May-20,1907,1952.95,1872.1,1945.6,3727896
19-May-20,1903,1966.45,1903,1948.65,3198699
20-May-20,1950,1962.9,1931.7,1953.6,2778505
21-May-20,1946,1998,1941.15,1991.2,3400925
22-May-20,1977.1,2032,1961.25,2020.35,3663422
26-May-20,2015,2024,1925,1943,4575512
27-May-20,1959,2010,1941.25,2005.3,3482185
28-May-20,1988.5,2014,1971.3,2004.3,3475788
29-May-20,1982,2002.65,1962.4,1972.35,7237765
1-Jun-20,1990,2060,1981.1,2045.25,3747850
2-Jun-20,2060.2,2081,2040.05,2047.15,2443886
3-Jun-20,2051.85,2063.75,2020,2046.15,3699799
4-Jun-20,2046.75,2100,2046.75,2091.55,4048593
5-Jun-20,2091.6,2098,2040.3,2048.25,3573299
8-Jun-20,2078.25,2095,2062.1,2071.75,2957841
9-Jun-20,2063.1,2095.5,2060.25,2072.05,2910152
10-Jun-20,2077.05,2132,2073.5,2108.75,5168494
11-Jun-20,2100,2105,2061.8,2067.65,2269569
12-Jun-20,2011.2,2049.2,2011,2039.5,2842757
15-Jun-20,2039.1,2059,2000.95,2029.9,2399028
16-Jun-20,2065,2073.95,2031,2045.8,2146528
17-Jun-20,2046,2058.85,2026.55,2047.8,2703546
18-Jun-20,2045,2059.2,2025.2,2038.1,1944471
19-Jun-20,2042,2090,2032,2044.6,5681784
22-Jun-20,2050,2052.25,2019.15,2027.95,3196138
23-Jun-20,2027,2044,2010,2035.3,4206122
24-Jun-20,2034,2064.25,2031.6,2042.2,2560951
25-Jun-20,2035,2060,2009.25,2016.1,3044089
26-Jun-20,2025,2132,2019.95,2118.85,6300912
29-Jun-20,2108,2127.6,2091.3,2101.65,3076344
30-Jun-20,2100,2111.9,2075.05,2082.15,3071877
1-Jul-20,2079.7,2113.95,2079.5,2092.05,2503466
2-Jul-20,2102,2165,2098,2157.15,3758709
3-Jul-20,2163.65,2205,2160.25,2199.65,4185215
6-Jul-20,2205,2269.9,2205,2263.2,5190366
7-Jul-20,2275,2302.7,2232.15,2269.9,5630081
8-Jul-20,2270,2274.4,2207.6,2218.9,2793674
9-Jul-20,2229,2244.5,2191.05,2204.35,3443998
10-Jul-20,2205.25,2249.85,2176,2222.35,9610327
13-Jul-20,2220,2244.95,2210,2220,2963525
14-Jul-20,2210,2239,2165,2171.95,2976749
15-Jul-20,2185,2260,2181.1,2233.9,5569322
16-Jul-20,2244,2333,2220.1,2234.75,8582120
17-Jul-20,2237,2243.9,2190.05,2200.75,4509143
20-Jul-20,2201,2226.9,2190.8,2207.9,2952719
21-Jul-20,2230,2238.65,2201.15,2225.05,2665386
22-Jul-20,2231,2231,2184.2,2190.95,2861698
23-Jul-20,2190.95,2190.95,2163,2171.2,2265791
24-Jul-20,2154.5,2163,2125.1,2157.4,3665123
27-Jul-20,2165,2215,2163.5,2206.8,4248837
28-Jul-20,2215,2320,2215,2309.75,8092458
29-Jul-20,2292,2342,2246.05,2276.05,6090440
30-Jul-20,2285.9,2358,2272.25,2279.5,7098913
31-Jul-20,2303.15,2334.8,2257.45,2281.4,4723290
3-Aug-20,2290.45,2303.85,2230.7,2254.15,4012445
4-Aug-20,2259.95,2269.65,2225.05,2249.7,2927953
5-Aug-20,2260,2300,2253,2259.5,3800641
6-Aug-20,2275,2319.5,2265.35,2308.1,4748348
7-Aug-20,2308,2328,2287,2295.35,3165495
10-Aug-20,2318,2325,2276.05,2282.8,2929385
11-Aug-20,2283,2312,2275.6,2279.9,2774509
12-Aug-20,2288.35,2296.4,2246.55,2257.35,3415766
13-Aug-20,2273,2300,2250.5,2254.45,2695682
14-Aug-20,2277,2281.3,2233.1,2242.15,2270405
17-Aug-20,2263,2270,2238.25,2253.4,2625670
18-Aug-20,2262.8,2289,2248.3,2269.75,3493411
19-Aug-20,2276.35,2284.6,2252.5,2256.6,2843007
20-Aug-20,2257,2276.55,2240.05,2252.85,2895265
21-Aug-20,2260,2271,2241.05,2248.6,1975304
24-Aug-20,2250.6,2259.95,2230,2248.1,2167987
25-Aug-20,2245,2250,2233.55,2242.65,1663454
26-Aug-20,2242,2259.9,2216.45,2253.5,2618159
27-Aug-20,2266,2287.35,2241.75,2248.4,3579397
28-Aug-20,2268.4,2279.95,2235.1,2238.55,2941156
31-Aug-20,2240,2276.2,2228,2257.25,6018160
1-Sep-20,2269,2278,2241.3,2246.35,3610908
2-Sep-20,2247,2268.75,2241.65,2265.15,2084152
3-Sep-20,2268,2324,2268,2299.5,4654146
4-Sep-20,2275,2324.25,2262.95,2288.8,5232180
7-Sep-20,2289,2343.5,2283.35,2327.05,4620416
8-Sep-20,2335.95,2390.45,2327.05,2348.2,7454161
9-Sep-20,2325,2359,2320,2327.65,3866542
10-Sep-20,2335,2348.5,2324.3,2331.15,2308813
11-Sep-20,2330.95,2383,2330.15,2374.1,4145429
14-Sep-20,2384.1,2505.75,2381.85,2491.4,7512284
15-Sep-20,2491.4,2538,2464.6,2491.4,7318773
16-Sep-20,2488.95,2507.6,2477.3,2503,3074013
17-Sep-20,2480,2495.75,2450.6,2460.95,4828231
18-Sep-20,2485,2500.4,2436.4,2449.9,4183256
21-Sep-20,2465,2504.9,2452.15,2465.3,4598809
22-Sep-20,2485,2555,2458,2522.95,7499927
23-Sep-20,2510,2519.85,2409,2467.45,7503152
24-Sep-20,2450,2450,2302.6,2332.25,8425118
25-Sep-20,2368,2440,2352.1,2422.3,8228297
28-Sep-20,2440,2444,2366,2426.3,4347177
29-Sep-20,2434.85,2511.05,2426.3,2488.4,6995815
30-Sep-20,2489,2505,2460,2492.3,3917186
1-Oct-20,2510,2540,2492.3,2523.45,2610338
5-Oct-20,2620,2728.1,2603.05,2705.8,17412119
6-Oct-20,2736,2736,2650.1,2714.3,9846376
7-Oct-20,2742,2770,2703,2735.95,9656167
8-Oct-20,2800,2885,2800,2825.7,19839826
9-Oct-20,2810,2829.85,2780,2812.95,7739375
12-Oct-20,2815.5,2854,2800.75,2830,4623211
13-Oct-20,2845,2854.9,2812.2,2826.55,4209905
14-Oct-20,2842,2842,2787.55,2809.6,4395979
15-Oct-20,2811,2827.75,2727,2740.6,6629395
16-Oct-20,2750.1,2771.65,2731.3,2763.3,5273773
19-Oct-20,2774,2774,2706.6,2711.55,3331194
20-Oct-20,2725,2759.9,2717.95,2739,3406298
21-Oct-20,2739,2749,2663.05,2675.4,4570175
22-Oct-20,2661,2686.65,2638.1,2671.15,5262311
23-Oct-20,2687.8,2702,2670.1,2686.8,3499372
26-Oct-20,2689.95,2709.95,2670.5,2688.2,2672766
27-Oct-20,2699.75,2718.15,2624.1,2630.15,3537594
28-Oct-20,2650,2655.95,2606,2622.2,3569515
29-Oct-20,2608,2655,2600.25,2632.65,3105970
30-Oct-20,2636.1,2674.35,2621.6,2664.85,3427003
2-Nov-20,2660,2664.85,2600.05,2604.6,2571196
3-Nov-20,2604,2665,2601.05,2633.6,2879269
4-Nov-20,2610,2721.85,2610,2653.15,4893928
5-Nov-20,2685,2710,2667,2685.7,2816502
6-Nov-20,2699,2713.25,2681.3,2707.45,3884421
9-Nov-20,2731.1,2744,2695.1,2726.6,3646592
10-Nov-20,2697.2,2713.15,2638.35,2649.6,4760020
11-Nov-20,2667.95,2692.8,2643.4,2687.8,3242441
12-Nov-20,2686,2713,2661.75,2671.05,2437505
13-Nov-20,2655.75,2664.9,2636,2656.85,2548093
14-Nov-20,2677.95,2689,2660.05,2670.35,298819
17-Nov-20,2695,2695,2650.05,2666.05,2827273
18-Nov-20,2661,2664.2,2607.05,2626.65,2893762
19-Nov-20,2637,2676.15,2630.85,2636.9,4167501
20-Nov-20,2655,2676,2627.55,2660.25,2711471
23-Nov-20,2690,2730,2665,2724.25,3706418
24-Nov-20,2734.4,2743,2705,2722.05,3120516
25-Nov-20,2729,2732.95,2688.2,2701.3,3302249
26-Nov-20,2686,2730.95,2680,2720.6,2341099
27-Nov-20,2705,2717.7,2669.05,2679.65,6086808
1-Dec-20,2679,2735.9,2624.45,2726.8,3605017
2-Dec-20,2719,2754.7,2702.45,2749.55,2509032
3-Dec-20,2773.9,2773.9,2700.8,2709.45,2852548
4-Dec-20,2710.8,2738.85,2699,2727.55,2686527
7-Dec-20,2715,2744,2706.15,2737.7,1996400
8-Dec-20,2740,2805.55,2732.45,2797.3,4277818
9-Dec-20,2815,2840,2793.15,2810.8,3659996
10-Dec-20,2818,2827.3,2780.25,2784.3,2127801
11-Dec-20,2792.7,2807.7,2764.55,2783.6,1795408
14-Dec-20,2802,2804,2756.25,2797.7,2483658
15-Dec-20,2786,2794.7,2755,2761.55,2365509
16-Dec-20,2779,2819.8,2760.45,2814.2,2565149
17-Dec-20,2811,2853.7,2805,2838.2,2863460
18-Dec-20,2868,2898,2846.2,2861,6076692
21-Dec-20,2861,2886.5,2785,2820.15,2705195
22-Dec-20,2834,2883.65,2818.65,2872.5,2881737
23-Dec-20,2876.05,2919,2865.45,2908.75,2790988
24-Dec-20,2909,2921.35,2883.2,2909.35,1807144
28-Dec-20,2910,2949.7,2902,2929.4,2108994
29-Dec-20,2920,2952,2920,2930.5,1994151
30-Dec-20,2934.4,2947.7,2902,2909.3,2637968
31-Dec-20,2900,2905,2845,2862.75,4040956
1-Jan-21,2880,2940,2879,2928.25,2681440
4-Jan-21,2950,3050.75,2940.95,3039.45,5113293
5-Jan-21,3039.6,3114.25,3039.6,3093,5801309
6-Jan-21,3100,3113.5,3037.2,3051.5,3726716
7-Jan-21,3075,3080.85,3000.25,3032.8,3717827
8-Jan-21,3090,3128,3060,3120.9,5879039
11-Jan-21,3230,3230,3146.55,3176.45,9508039
12-Jan-21,3176.45,3210,3150,3174.85,3611458
13-Jan-21,3175,3177,3126.25,3158.95,3572801
14-Jan-21,3155,3266.5,3120.4,3250.7,6931542
15-Jan-21,3235,3274,3210,3233.35,4131692
18-Jan-21,3250,3256.75,3187.4,3221.75,4160906
19-Jan-21,3233,3279,3232,3260.7,2975735
20-Jan-21,3270,3327.95,3267.1,3308.8,3453446
21-Jan-21,3305,3309.15,3262.1,3273.85,2778546
22-Jan-21,3241.9,3325,3241.9,3303.1,3052459
25-Jan-21,3308.95,3339.8,3278.65,3291.3,2272887
27-Jan-21,3300,3306.45,3227,3261.05,2786662
28-Jan-21,3230,3275,3183.8,3196.55,3083938
29-Jan-21,3210.05,3216.85,3100,3111.35,5445659
1-Feb-21,3100,3165,3044.1,3139.35,3985846
2-Feb-21,3174,3224,3150,3203.45,2881837
3-Feb-21,3213,3236,3162.65,3200.05,2505866
4-Feb-21,3216.05,3237.85,3176,3188.45,2057261
5-Feb-21,3198.95,3205.85,3129,3157.95,2366135
8-Feb-21,3189.5,3226,3155.15,3214.1,2526592
9-Feb-21,3195,3245.8,3164,3176.9,2658751
10-Feb-21,3185,3219.4,3157.3,3213.3,2127983
11-Feb-21,3215,3219.3,3185.05,3206,1165882
12-Feb-21,3184.2,3245.5,3182,3190.8,2777404
15-Feb-21,3209,3209,3131.55,3139.85,2630853
16-Feb-21,3150,3167.65,3100,3108.8,3435770
17-Feb-21,3105.1,3132.85,3045.55,3073.1,3678426
18-Feb-21,3065,3097.9,3031,3057.35,4189909
19-Feb-21,3058,3087.15,3016.15,3071.85,3725028
22-Feb-21,3096,3096,2943.15,2958.45,5366696
23-Feb-21,2970,3028,2968,2980.2,3832829
24-Feb-21,2972,3003.35,2921.15,2948.1,3774549
25-Feb-21,2974,3029.9,2968.45,2995.3,4224073
26-Feb-21,2960,2972.35,2880,2894.3,5553153
1-Mar-21,2926,2965,2901.8,2924.2,3265871
2-Mar-21,2960,3025,2948,3006.35,3306469
3-Mar-21,3035,3064,2996.9,3059.1,3509857
4-Mar-21,3023,3081.45,3016.05,3049.7,3916760
5-Mar-21,3016.1,3063.2,2996.6,3008.05,3203686
8-Mar-21,3016,3033,2996,3006.95,2003125
9-Mar-21,3006.95,3066.9,2992.1,3050.95,1942397
10-Mar-21,3075,3093.2,3060,3070.95,3053778
12-Mar-21,3075,3117,3041.35,3057.95,2938317
15-Mar-21,3041,3099,3041,3066.15,3097140
16-Mar-21,3060,3141,3060,3110.05,4894756
17-Mar-21,3105,3155,3085.3,3112.95,3838390
18-Mar-21,3125.95,3146.45,2987.05,3036.5,3656306
19-Mar-21,3030,3099,3005,3050.2,5776626
22-Mar-21,3048.7,3139.45,3018.65,3129.65,2821646
23-Mar-21,3140,3169,3122.85,3142.6,3305973
24-Mar-21,3111.2,3152.3,3111.15,3121.1,2207104
25-Mar-21,3112.2,3130.85,3050,3064.85,3179786
26-Mar-21,3090.65,3118,3043.05,3066.8,3697370
30-Mar-21,3083,3188.45,3060.9,3158.55,4694261
31-Mar-21,3155,3205,3132,3177.85,3530069
1-Apr-21,3191.1,3215,3145,3165,4285076
5-Apr-21,3171,3263,3151,3238.9,5317862
6-Apr-21,3275,3275,3230,3264.7,2291562
7-Apr-21,3259,3277.55,3234.8,3271.4,2491268
8-Apr-21,3270,3335,3266.05,3317.35,2578118
9-Apr-21,3354,3354.35,3308,3322.25,2911129
12-Apr-21,3322.25,3338.1,3213.2,3246.55,3791828
13-Apr-21,3214,3214,3073.05,3104.05,8654596
15-Apr-21,3160.3,3237.25,3087.45,3218.95,6062760
16-Apr-21,3229,3247,3182.6,3195.15,3224657
19-Apr-21,3169,3189,3135.1,3161.8,2679106
20-Apr-21,3225,3225.35,3126.35,3144.55,3141893
22-Apr-21,3148,3148,3105.25,3118.8,1988980
23-Apr-21,3105,3119,3091.05,3109.5,1615309
26-Apr-21,3102.05,3153,3088.05,3100.8,2490260
27-Apr-21,3106,3136.1,3103,3132,1471417
28-Apr-21,3149.95,3151,3112,3124.1,1639037
29-Apr-21,3145.6,3157.35,3105.5,3115.25,1621395
30-Apr-21,3099,3132.05,3020,3035.65,3072305
3-May-21,3024.9,3055,3004,3037,1545831
4-May-21,3062.8,3090,3035,3049.75,1990777
5-May-21,3070,3099.4,3052.4,3095.7,1939289
6-May-21,3105.5,3134,3074,3111.45,1791671
7-May-21,3133,3159.85,3111.8,3132.9,1912540
10-May-21,3145.95,3164.2,3125,3145.5,2137153
11-May-21,3125,3128.1,3091.15,3122.6,2415625
12-May-21,3120,3120,3070.6,3087.6,1978558
14-May-21,3098.5,3098.5,3040,3051.5,2043935
17-May-21,3055,3075.2,3036,3069.75,2890462
18-May-21,3100,3124,3078,3088.8,2098538
19-May-21,3084,3118,3067.1,3082,1986041
20-May-21,3067.1,3088.8,3052.1,3060,2329027
21-May-21,3061,3088.2,3055.1,3080.5,1685566
24-May-21,3081.5,3105,3072,3081.5,1652260
25-May-21,3092,3128.25,3082.1,3114,1841613
26-May-21,3120,3165,3103.8,3158.5,1923753
27-May-21,3161.95,3217.75,3161.8,3180,5959785
28-May-21,3189.5,3198,3135.65,3143.6,1763701
31-May-21,3150,3170.35,3128.6,3159.15,1652799
1-Jun-21,3168.6,3169.95,3132,3153,1377441
2-Jun-21,3150.85,3159.45,3115,3129.45,2240078
3-Jun-21,3154.55,3154.55,3122.65,3141.25,1281706
4-Jun-21,3128,3156.85,3125,3143.75,1836060
7-Jun-21,3145,3190.45,3133.6,3183.2,2559821
8-Jun-21,3198,3231,3187.2,3200.15,2574057
9-Jun-21,3202,3220,3186.2,3200.25,1710925
10-Jun-21,3210,3224,3193,3216.8,1874324
11-Jun-21,3211.55,3309,3211,3273.8,3452954
14-Jun-21,3279,3308.7,3270.35,3276.35,1847360
15-Jun-21,3298,3298,3251.55,3262.75,1304985
16-Jun-21,3262.1,3294.7,3253,3274.35,1635552
17-Jun-21,3265.5,3336.05,3260,3317.75,2273413
18-Jun-21,3350.9,3358,3275,3297.3,3380431
21-Jun-21,3265,3286,3251.7,3273.1,1130569
22-Jun-21,3304,3327.05,3285,3301.2,1708688
23-Jun-21,3329,3329,3256.4,3261.4,1467104
24-Jun-21,3284,3383,3278.5,3373.6,4155204
25-Jun-21,3375.25,3399.65,3350,3380.8,2722861
28-Jun-21,3391.5,3391.5,3333,3336.75,1355238
29-Jun-21,3342,3366.3,3326.5,3340.85,1497322
30-Jun-21,3346,3382,3338.5,3345.75,1693146
1-Jul-21,3358,3362,3332.35,3341.5,990310
2-Jul-21,3331,3339.7,3295.2,3325.45,1682274
5-Jul-21,3342,3374,3302,3321,1972858
6-Jul-21,3313,3328,3256.1,3262.3,2159420
7-Jul-21,3275,3282.7,3241.6,3274.95,2640710
8-Jul-21,3298,3298,3231.9,3258.5,2485811
9-Jul-21,3250,3282,3201,3208.15,6365067
12-Jul-21,3235,3236,3188.35,3193.1,1892226
13-Jul-21,3214,3214,3175,3187.55,1809339
14-Jul-21,3187,3222,3185,3214.55,2044279
15-Jul-21,3227.6,3231.85,3194,3202.95,2232968
16-Jul-21,3213,3219.85,3192,3194.8,1256526
19-Jul-21,3180,3199.8,3176,3184.6,1597058
20-Jul-21,3184.6,3215,3156.15,3205.8,1811945
22-Jul-21,3190,3224.95,3190,3216.35,2859334
23-Jul-21,3230,3241.55,3206.65,3212.85,1776193
26-Jul-21,3200,3224.25,3190.85,3197.55,1259611
27-Jul-21,3200,3210,3161.15,3182.95,1121367
28-Jul-21,3188,3204.45,3132.4,3197.8,1660654
29-Jul-21,3200.25,3225.45,3190.3,3195.8,1731997
30-Jul-21,3219,3223.5,3162.35,3167.45,2999943
2-Aug-21,3180,3224.9,3167,3219.4,2608669
3-Aug-21,3229,3290,3218.95,3284.9,3804735
4-Aug-21,3300,3305.2,3261.2,3273.95,2929598
5-Aug-21,3275,3315,3262.5,3283.95,2534521
6-Aug-21,3272.55,3324,3265,3309.8,2292362
9-Aug-21,3323.9,3337,3310,3322.7,1510489
10-Aug-21,3315.6,3349.9,3315.6,3333.9,2040777
11-Aug-21,3350,3360,3327.1,3344.2,1929707
12-Aug-21,3326,3368,3326,3351.75,1310205
13-Aug-21,3360.75,3480,3357.5,3463.4,4363584
16-Aug-21,3460,3494.35,3436.5,3472.95,2083489
17-Aug-21,3482.1,3560.8,3463,3553.05,4336019
18-Aug-21,3573.85,3595,3536.6,3560.55,2631309
20-Aug-21,3506,3575,3500,3559.5,2836148
23-Aug-21,3580,3673,3561.9,3637.4,3744176
24-Aug-21,3657,3667.35,3594.4,3613.2,2511141
25-Aug-21,3610,3697.75,3607.05,3659,2123263
26-Aug-21,3660,3687.6,3647.9,3671.85,1902533
27-Aug-21,3666,3729.5,3651.1,3720.15,3944728
30-Aug-21,3715,3740.35,3687.6,3701.3,2033114
31-Aug-21,3709.4,3804.1,3703.45,3786.45,3207480
1-Sep-21,3796,3816.7,3707,3714.95,2643336
2-Sep-21,3734,3859.15,3722,3836.75,3403717
3-Sep-21,3825,3856.9,3804.55,3842.05,1746812
6-Sep-21,3849.7,3877.6,3814,3852,1723693
7-Sep-21,3864,3869.95,3808.25,3815.9,1585039
8-Sep-21,3810,3815,3756,3774.15,4147175
9-Sep-21,3789.7,3808.7,3765,3791.4,1441148
13-Sep-21,3767,3852.4,3767,3845.35,1691473
14-Sep-21,3849.95,3896.5,3825,3885.9,1991188
15-Sep-21,3882.1,3980,3866,3954.55,2461369
16-Sep-21,3930,3981.75,3892.1,3903.3,2946666
17-Sep-21,3920,3945,3805,3827.85,6477148
20-Sep-21,3809,3871,3807.85,3823.5,2002008
21-Sep-21,3858,3871.55,3821.65,3862.95,1568129
22-Sep-21,3862.5,3896.85,3852.45,3862.15,1744067
23-Sep-21,3870,3879,3835,3869.25,2003869
24-Sep-21,3890,3944.4,3855,3871.3,2320754
27-Sep-21,3900,3904,3802.9,3836.95,1673362
28-Sep-21,3850,3850,3751.25,3779.15,2253075
29-Sep-21,3759.8,3806,3722.15,3791.9,2489161
30-Sep-21,3805,3805,3750.1,3775.55,2252412
1-Oct-21,3781.75,3810,3725,3730.2,1578374
4-Oct-21,3724.8,3783.65,3707.45,3773.3,1356860
5-Oct-21,3754,3840,3741.6,3833.3,1877966
6-Oct-21,3836,3857.45,3795,3810.9,1678154
7-Oct-21,3830,3899,3820.05,3892.9,1647233
8-Oct-21,3925,3989.9,3900,3935.65,2934339
11-Oct-21,3755,3757.5,3660,3685.6,11845402
12-Oct-21,3706,3707,3630.6,3652.85,5752877
13-Oct-21,3650,3675.45,3645,3655.2,3545655
14-Oct-21,3625,3670,3608.2,3611.45,6442299
18-Oct-21,3603.45,3652.7,3601.45,3647.15,3590107
19-Oct-21,3669,3690.1,3625.2,3634.15,3135441
20-Oct-21,3612,3630,3578.3,3608.85,2933693
21-Oct-21,3604.1,3607.45,3511.25,3532.5,4871211
22-Oct-21,3560,3561.6,3485,3498.85,2691670
25-Oct-21,3503,3514.55,3450,3492.95,2595594
26-Oct-21,3494.5,3529,3475,3482.6,3878763
27-Oct-21,3483,3511.25,3483,3489.75,2510813
28-Oct-21,3518,3518,3415,3421.65,2424942
29-Oct-21,3400.05,3461,3385.95,3397.75,3960501
1-Nov-21,3437.95,3487,3412.95,3476.4,2020718
2-Nov-21,3494,3513.6,3469.75,3484.2,3087414
3-Nov-21,3504.2,3519.9,3466.05,3492.25,1537639
4-Nov-21,3512.95,3513.25,3505,3508.65,328991
8-Nov-21,3548,3548,3481.2,3502.75,2526082
9-Nov-21,3508,3535,3496,3505.7,1782692
10-Nov-21,3498,3519.7,3480.2,3484.3,1516489
11-Nov-21,3480,3510.05,3436,3488.2,1284514
12-Nov-21,3506,3534.15,3485.7,3526.05,1747259
15-Nov-21,3528,3569.6,3528,3553.3,1809157
16-Nov-21,3569,3575.55,3542,3556.4,2013204
17-Nov-21,3550.6,3562.85,3506.4,3521.9,1632914
18-Nov-21,3515.15,3520.85,3451.6,3475.7,2136598
22-Nov-21,3478.4,3515.95,3440.3,3458.4,3167936
23-Nov-21,3445,3480.95,3407.8,3464.25,2153461
24-Nov-21,3472.2,3493.05,3424,3443.3,2161746
25-Nov-21,3443.9,3463,3434.05,3445.9,1849619
26-Nov-21,3425,3490,3411.9,3446.85,1941251
29-Nov-21,3447.15,3529.35,3406.45,3502,2981745
30-Nov-21,3491,3563.75,3491,3529.15,5588446
1-Dec-21,3535,3590,3535,3577.8,2102118
2-Dec-21,3589.2,3648,3574.1,3642.9,3152938
3-Dec-21,3646.45,3665.95,3630.85,3640.45,2486263
6-Dec-21,3640.45,3658,3522,3536.4,1849642
7-Dec-21,3562.5,3598,3524.3,3584.5,1484458
8-Dec-21,3601,3646.45,3601,3626.9,1428660
9-Dec-21,3610,3634.75,3566,3601.75,1567957
10-Dec-21,3585,3642,3575.1,3636.8,1510718
13-Dec-21,3650,3662,3601.7,3609.65,1883864
14-Dec-21,3605,3635,3576.7,3623.8,1747007
15-Dec-21,3620,3623,3558.15,3570.35,1603233
16-Dec-21,3582,3608.45,3570,3581.6,2072320
17-Dec-21,3602.5,3651.35,3573.7,3584.35,4333992
20-Dec-21,3589,3606,3510.15,3556.9,2312310
21-Dec-21,3582.65,3641.2,3566.4,3608.3,2340989
22-Dec-21,3624,3636.8,3606.25,3630.75,1224328
23-Dec-21,3648,3670.5,3630,3662.7,1792861
24-Dec-21,3685,3705,3644.8,3670.9,2209923
27-Dec-21,3671,3700,3653.1,3696.1,1534135
28-Dec-21,3710,3725,3693.85,3706.55,1456218
29-Dec-21,3692.25,3719.95,3685,3694.7,1456923
30-Dec-21,3681.35,3740,3680,3733.75,1966475
31-Dec-21,3742.8,3760,3731.3,3738.35,1207141
3-Jan-22,3750,3830,3745,3817.75,2346158
4-Jan-22,3831.1,3889.15,3811.7,3884.75,2488606
5-Jan-22,3865,3870,3812.4,3860.95,1733031
6-Jan-22,3812,3835,3772,3807.45,1810293
7-Jan-22,3820,3864.9,3796.4,3853.5,2460591
10-Jan-22,3978,3978,3861,3879.85,3937092
11-Jan-22,3856,3925,3856,3915.9,1906106
12-Jan-22,3925,3929,3836.55,3859.9,3203744
13-Jan-22,3918,3923,3857,3897.9,6684507
14-Jan-22,3877.85,3977,3860.05,3968.15,3348123
17-Jan-22,3992.7,4043,3962.3,4019.15,3442604
18-Jan-22,4033.95,4041.7,3980,3990.6,2389041
19-Jan-22,4012,4012,3910.5,3914.65,3102539
20-Jan-22,3910,3920,3811,3826.55,6176776
21-Jan-22,3807,3851.55,3771.1,3833.5,3112358
24-Jan-22,3840,3849.65,3740.1,3771.35,3258414
25-Jan-22,3769.5,3809.4,3722.2,3769.9,3330501
27-Jan-22,3731,3733.4,3625.1,3649.25,5718297
28-Jan-22,3646,3729.8,3646,3690.05,3143862
31-Jan-22,3749,3758,3721.4,3736.25,2739393
1-Feb-22,3770,3808,3736.4,3800.65,2105169
2-Feb-22,3827.9,3864,3800.65,3856.2,1984212
3-Feb-22,3851,3882.5,3816.05,3824.6,1960538
4-Feb-22,3815.3,3824.7,3769,3814.9,2307366
7-Feb-22,3791,3831.8,3756.15,3779,1919149
8-Feb-22,3791.55,3799.7,3721,3743.45,2946443
9-Feb-22,3750,3777.95,3746.1,3760.55,1638721
10-Feb-22,3789.8,3789.8,3758,3770.35,2112459
11-Feb-22,3752.5,3752.5,3690,3694.95,3851488
14-Feb-22,3724,3793.25,3710,3733.75,5951745
15-Feb-22,3786,3835,3748,3817.8,3931683
16-Feb-22,3844,3854.1,3806,3813.1,3256906
17-Feb-22,3825,3835,3779,3784.2,3134372
18-Feb-22,3769,3815.95,3757.6,3793.9,3688883
21-Feb-22,3810,3827.8,3705.55,3719.4,7465922
22-Feb-22,3650,3667.9,3570,3586.4,5408531
23-Feb-22,3611,3622.9,3555.65,3563.8,2426203
24-Feb-22,3474,3483.85,3391.1,3401.65,5039136
25-Feb-22,3468,3530,3462,3520.75,2549723
28-Feb-22,3490,3563.75,3455.9,3554.2,3288942
2-Mar-22,3552.5,3571.95,3506,3546.15,2761341
3-Mar-22,3562.85,3578.6,3530.1,3544.4,1928039
4-Mar-22,3501.5,3561.2,3487.05,3524.35,2370257
7-Mar-22,3450,3548,3431.55,3484.9,3054130
8-Mar-22,3460,3609,3460,3599.95,3300992
9-Mar-22,3605,3654,3597.05,3632.6,2719654
10-Mar-22,3684,3684,3615,3620.95,2005441
11-Mar-22,3603.25,3639.85,3592.85,3599.15,1623423
14-Mar-22,3580,3648.35,3580,3643,1765688
15-Mar-22,3659,3659,3585.4,3593.9,3651133
16-Mar-22,3640.5,3668,3616.25,3655.9,3090475
17-Mar-22,3696.6,3710,3660.3,3672.75,3600452
21-Mar-22,3696,3713.95,3615,3626.7,2413831
22-Mar-22,3640,3711,3625,3700.95,2907611
23-Mar-22,3708,3729.8,3690,3712.4,1596195
24-Mar-22,3700,3758.2,3695,3749.85,1879046
25-Mar-22,3759.9,3779.5,3672,3707.45,1690133
28-Mar-22,3695,3713,3661.2,3707.7,1760990
29-Mar-22,3694.75,3722,3691,3705.35,2689063
30-Mar-22,3738,3738,3706.2,3731.55,1583455
31-Mar-22,3740,3754.65,3720.2,3739.95,2168110
1-Apr-22,3748,3763,3728.05,3758.75,1387014
4-Apr-22,3762,3780,3737.1,3770.35,1472994
5-Apr-22,3772,3835.6,3772,3814.8,2314947
