"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TCS","EQ","22-Nov-2021","       3475.70","       3478.40","       3515.95","       3440.30","       3463.75","       3458.40","       3482.50","    3167936","         11032349106.20","     169460","    2146221","         67.75"
"TCS","EQ","23-Nov-2021","       3458.40","       3445.00","       3480.95","       3407.80","       3472.00","       3464.25","       3455.05","    2153461","          7440308037.35","     160137","    1449786","         67.32"
"TCS","EQ","24-Nov-2021","       3464.25","       3472.20","       3493.05","       3424.00","       3431.95","       3443.30","       3469.80","    2161746","          7500832834.10","     163891","    1640323","         75.88"
"TCS","EQ","25-Nov-2021","       3443.30","       3443.90","       3463.00","       3434.05","       3450.00","       3445.90","       3451.54","    1849619","          6384030188.95","     102359","    1294556","         69.99"
"TCS","EQ","26-Nov-2021","       3445.90","       3425.00","       3490.00","       3411.90","       3439.20","       3446.85","       3454.40","    1941251","          6705853480.80","     156945","    1152929","         59.39"
"TCS","EQ","29-Nov-2021","       3446.85","       3447.15","       3529.35","       3406.45","       3503.50","       3502.00","       3490.28","    2981745","         10407130645.30","     206893","    1648719","         55.29"
"TCS","EQ","30-Nov-2021","       3502.00","       3491.00","       3563.75","       3491.00","       3535.00","       3529.15","       3535.48","    5588446","         19757846113.05","     208979","    3849797","         68.89"
"TCS","EQ","01-Dec-2021","       3529.15","       3535.00","       3590.00","       3535.00","       3581.00","       3577.80","       3568.53","    2102118","          7501467334.90","     177235","    1311474","         62.39"
"TCS","EQ","02-Dec-2021","       3577.80","       3589.20","       3648.00","       3574.10","       3637.00","       3642.90","       3614.21","    3152938","         11395387802.95","     146031","    2208112","         70.03"
"TCS","EQ","03-Dec-2021","       3642.90","       3646.45","       3665.95","       3630.85","       3641.00","       3640.45","       3644.63","    2486263","          9061499107.35","     136470","    1904713","         76.61"
"TCS","EQ","06-Dec-2021","       3640.45","       3640.45","       3658.00","       3522.00","       3533.80","       3536.40","       3585.65","    1849642","          6632172778.45","     117199","    1050297","         56.78"
"TCS","EQ","07-Dec-2021","       3536.40","       3562.50","       3598.00","       3524.30","       3589.90","       3584.50","       3572.57","    1484458","          5303328386.25","     107141","     812623","         54.74"
"TCS","EQ","08-Dec-2021","       3584.50","       3601.00","       3646.45","       3601.00","       3624.00","       3626.90","       3631.02","    1428660","          5187489131.60","      88625","     826623","         57.86"
"TCS","EQ","09-Dec-2021","       3626.90","       3610.00","       3634.75","       3566.00","       3600.00","       3601.75","       3593.64","    1567957","          5634666502.40","     100995","     890952","         56.82"
"TCS","EQ","10-Dec-2021","       3601.75","       3585.00","       3642.00","       3575.10","       3630.00","       3636.80","       3611.25","    1510718","          5455578667.05","      69648","     833404","         55.17"
"TCS","EQ","13-Dec-2021","       3636.80","       3650.00","       3662.00","       3601.70","       3615.00","       3609.65","       3626.62","    1883864","          6832065637.60","      93875","    1329794","         70.59"
"TCS","EQ","14-Dec-2021","       3609.65","       3605.00","       3635.00","       3576.70","       3619.95","       3623.80","       3618.04","    1747007","          6320734400.10","     105436","    1216832","         69.65"
"TCS","EQ","15-Dec-2021","       3623.80","       3620.00","       3623.00","       3558.15","       3571.00","       3570.35","       3575.02","    1603233","          5731595939.60","     109534","    1141894","         71.22"
"TCS","EQ","16-Dec-2021","       3570.35","       3582.00","       3608.45","       3570.00","       3585.00","       3581.60","       3582.96","    2072320","          7425032318.85","      93950","    1560825","         75.32"
"TCS","EQ","17-Dec-2021","       3581.60","       3602.50","       3651.35","       3573.70","       3574.90","       3584.35","       3608.90","    4333992","         15640958964.15","     213460","    2677223","         61.77"
"TCS","EQ","20-Dec-2021","       3584.35","       3589.00","       3606.00","       3510.15","       3559.30","       3556.90","       3569.27","    2312310","          8253261975.10","     146094","    1243439","         53.77"
